Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
157999.0,2.05603140576344,0.342600840903561,-1.81955947683389,1.24637060988893,0.572197989525541,-1.41054327263024,0.798174184572388,-0.496394436217941,-0.109103043389559,0.37415468472009,-0.777261214118751,0.0264318227166965,-0.399594005572001,0.872706235560097,0.26099638167988,-0.451128923564884,-0.374623663124239,-0.468745496691316,-0.445848364176961,-0.302746528084032,0.124553959218894,0.461693303591412,-0.0098771048358922,-0.0461543591706105,0.450949421727211,-0.479142804179872,-0.0314340442411572,-0.0641287250516018,8.36,0
54169.0,-1.19817612537141,0.515787811204516,1.181008840288,0.0478356175528726,0.207589843660645,-0.817203210770149,1.16308217200383,-0.256694020239142,-0.935280491410545,-0.147685552858287,1.50094525009304,0.819076188720308,0.308093459460505,0.354134134273491,-0.120558516568179,0.021612759852164,-0.502450452875296,0.0766392471211407,0.348346815329146,-0.17397448936732,0.071357440766726,0.318030881599006,0.181721023588246,0.578461515178844,0.103826900848418,0.286085303138322,-0.157004994540904,0.121556019907977,78.73,0
13679.0,1.25090196808312,0.0686418048780354,0.795901319772275,0.101393539486118,-0.517354150317546,-0.353502056667727,-0.46014557568987,-0.05810139281355,1.36771069038511,-0.379550546281307,2.19645870691333,-1.47079968205155,2.20203721126489,1.60697545459163,-0.186055173247464,0.77873628492375,-0.0807513052201306,0.394561987164894,0.168353949065631,-0.0591826404132215,-0.311140095743927,-0.669418169740162,0.111493189165185,-0.0013073498889232,0.0160797920642257,0.751373389789588,-0.0900312915269147,-0.0045495384747807,2.49,0
65726.0,1.06395788833352,-0.489548341242702,1.12552776343238,0.165698883129454,-1.081971365669,-0.0104261273742526,-0.598287316767349,0.116606784560987,0.751046141720812,-0.345199586739468,1.11570290312394,1.92811876603557,1.14505570634391,-0.594410133108155,-1.13283793587483,0.0256455778119548,-0.17647357370423,-0.284674922685528,0.73021396966594,0.124694588925263,-0.134906732512671,-0.227569174981256,0.0046089176069172,0.453093893274761,0.128636656178567,0.91483494295914,-0.0397460330222034,0.0164150104862634,63.22,0
151835.0,2.01832898114025,-0.284569518511382,-3.10211261688092,-0.404706319956628,2.58831373072861,3.29811147865672,-0.489685365066511,0.796562487342223,0.631890047874296,-0.449997354194371,0.0242020233713754,0.151791996065713,-0.389421578650107,-0.970608393877703,-0.116247798155943,-0.200865376119181,0.831661532047376,-0.130704166043157,-0.181092809314472,-0.112248742648724,0.0604909830070072,0.367817231489341,0.015660463452202,0.68673627096255,0.238530771218932,0.74646480144769,-0.0357663880257741,-0.0501710478418628,11.5,0
133254.0,1.97341716047999,-0.60905343301757,-0.433219621909268,0.287086260888785,-0.738437616733174,-0.133943080368622,-0.859935804032306,0.20899364709666,1.21812963605781,0.262319138311768,0.206932257424087,-0.0984632555961469,-1.73746187860276,0.371919562361312,0.118258694555828,0.686809001739809,-0.752794271408912,0.838058086279779,-0.0068558126079832,-0.301333476777883,0.260242277386826,0.847121992504609,0.0965160813607923,-0.378625584606364,-0.280231810414046,0.654650554301444,-0.0367316938843168,-0.067388669030644,5.99,0
78685.0,-0.671155125037631,1.183971256237,0.793622794409534,-0.218409755444475,0.357281688391885,-0.0237069768620657,0.363563098890696,0.463983225431964,-0.704518490463507,-0.774564821916408,-1.13333594143366,-0.0666810934415554,0.275204906556928,0.500850859729216,0.965494247612876,0.149957910410217,-0.210491144937488,-0.474939430970506,0.0321519546735532,-0.161347221849488,-0.0834739858643629,-0.352536504342233,-0.092198663355946,-0.76480390611039,-0.29271222071768,0.185361976364415,-0.028253712630447,0.0559530445129014,1.3,0
167338.0,-1.37442438802593,2.79318461104641,-4.34657205544607,2.40073141993213,-1.68843271426041,0.111136092520939,-0.922037621262745,-2.14992997529601,-2.02747375610927,-4.39084192218279,1.24195817554592,-3.91052150018815,-1.22563629923953,-4.69799687128777,0.676108304106939,-2.07706554161602,-2.68352089790884,-0.525949332550218,0.42234244481934,0.650195855719888,-0.870778521555015,0.50484915999462,0.13799426850986,0.36827456897565,0.103136654803567,-0.414208828090744,0.454981584858352,0.0967109642319915,349.08,1
52834.0,-0.67701972970484,1.17792444782635,1.74098607697543,3.59880295188962,-0.307167384047409,0.477159063323934,-0.212999419159893,0.6114169148658,-1.28744515218415,0.441712559854909,-0.567045483333045,0.237729546413529,0.242009496268283,0.207043000465395,0.356727505460166,-1.17851242153115,1.27505858190849,-0.600549189202637,1.34247598682443,0.113203516249585,0.153257808876012,0.547358424543132,-0.0461146694757636,0.458824957762883,-0.396965528624284,0.374870774329398,0.0843238870354053,0.0579642732321851,9.73,0
151937.0,-1.41128753476164,-0.384119629433716,0.959854601357363,-0.462617201759732,0.508420885556529,-0.408258937086479,-0.647837880465505,0.688883986525302,0.364790730192821,-1.01414952656359,-1.81239330291845,-0.45537503119601,-0.720833933585559,0.177470789193271,0.0930846534972363,0.574392172461727,-0.45832989853578,0.472459498399751,-0.262995428561744,0.0712173391899572,0.336428266833662,0.525668431329875,-0.186934589549454,0.514891134126418,-0.263275417775511,0.518885101788289,-0.0035332778819396,-0.072766032806547,11.5,0
14832.0,-0.387390933227695,1.18619943919109,1.40340673840785,0.218442233755634,0.278907532192092,-0.460588037830576,0.555123775772427,-0.0167641625446456,0.883889254639719,-0.929780186751044,0.958387699149419,-2.49928806773726,1.74317847131791,1.03314307862996,0.407999240327192,0.0612775361256781,1.0186921944748,-0.313399315088592,-0.653756931027615,0.0472381034517451,-0.384367795062813,-0.760857082194288,0.0352347698693797,-0.038537508085823,-0.254887080173986,0.062834076558753,0.234123995371432,0.0887503182809258,6.99,0
57788.0,1.10440751458132,0.489886077013976,0.885798485969461,2.29851560404555,-0.0898351915895006,0.145256934719642,-0.0689854997909467,0.0642312913661645,-1.00247883585558,0.780016694586314,1.09779488219391,1.13768420020327,1.20011014304549,0.132694337161363,-0.108152436483089,1.16044406516081,-1.14995817654842,0.139981179609501,-0.60296097800814,-0.002534184262553,-0.153818014748533,-0.552082583307415,0.0687058871706902,-0.0103344202853943,0.222041178137089,-0.262092599734198,0.0046184323346183,0.0265773898384756,27.38,0
27485.0,-0.915128015521156,0.500570132616873,0.169310452181513,-0.839501385748506,3.08074831308821,3.5503442581646,0.456990733212926,0.626989537089893,-0.0942902050994637,-0.265482742283325,-0.685037967227502,-0.170380604045795,-0.414593936517929,-0.221110455886009,-0.724112070497476,-0.0407076817042756,-0.874621314233026,-0.0267186653169921,-0.146173532751309,-0.0961845573860553,-0.145187969298962,-0.312073216753736,-0.417837862827483,1.00642251421545,0.473066388459545,-0.529045041407943,-0.306823824391541,-0.11315992173626,21.44,0
4641.0,-2.12220578160753,2.50171019780092,0.679881019383323,2.0272730663188,-0.440994152922276,1.17485634332534,-0.921126461606749,-2.55482417122094,0.744768070034301,-0.0325086827528197,-1.08313257578282,-2.54464366118523,1.45680697390315,1.6470072814988,-1.58745202404426,0.601252769748725,0.674698405789333,0.138486788344657,-0.389189263340929,-1.06365199004746,2.66228199578609,-1.95443423698755,0.352348083721544,-0.5998311686167,0.0919959671569889,-0.227466617137316,-0.481958432572743,-0.334715794659167,59.99,0
