Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
121971.0,-1.05017081195094,1.57840762023948,-2.61778012269827,-1.54438957137465,2.38455566290312,3.2531857254111,-0.629456084772955,0.998999876915218,-0.237847501426016,-0.872167814920353,-0.142410858391707,0.23613549300574,-0.325490146772764,-0.163924459075658,0.0778094760836659,0.447881810060267,0.743008875895836,-0.302891977813178,-0.454543099105398,-0.218021671544457,0.479227716577016,-1.21338821466646,0.330836748278755,0.574773435117009,-0.308243647092224,0.180025167124539,0.146958046944645,0.0019577993513211,8.98,0
122092.0,1.81184585350414,-0.0776404788895873,-2.17095262434473,1.21599196557467,0.780742993589721,-0.873515492976808,0.941272555415502,-0.447810682050931,-0.181636849597797,0.293714713556138,-0.828293795919453,0.135019169915073,0.0005231323553545,0.8153446340004,0.293052821743155,-0.391200421639227,-0.451881537551985,-0.412177408828956,-0.440433386312768,0.0291055370634485,0.197976358537397,0.341599345073643,-0.110409603326547,0.61016376199113,0.445191058269726,-0.522524396692669,-0.0599805497008137,-0.0337925227757958,144.0,0
68792.0,-0.607480987986128,0.530847988722116,1.10764051913923,-0.5251314253306,0.39926731137428,0.0296717500582941,0.552214669435504,0.165873836689718,0.0859687841001852,-0.495079557901438,-0.269375084134475,-0.192458498121278,-1.59766390403578,0.20997373401481,-1.38745064961906,0.39064729741706,-0.739180549543273,0.340154435615405,0.26469029229115,-0.255276314274968,-0.120369613208879,-0.364314464109374,-0.1795519305492,-0.54187737797388,-0.321758213783017,0.0678722886705658,-0.0301397198785094,0.118679144398686,24.67,0
149761.0,2.06341947800095,-0.0334811963087025,-1.08552485000428,0.400240305783867,-0.0861387390020827,-1.17023191870867,0.208278014054599,-0.350386850041051,0.495325454253172,0.06281373617567,-0.739583561691863,0.594752266353552,0.40677345251483,0.206135090731169,0.0083493632221751,-0.102570792565627,-0.329339553643867,-0.889877411903345,0.166508522899536,-0.197512702548758,-0.28841311770224,-0.684211786363203,0.327045427986366,-0.0150832826678984,-0.279609076771423,0.198449129516871,-0.0689849561501771,-0.0595362947217709,3.59,0
131680.0,-1.3244549849042,0.419134381591467,0.835603955743809,-0.58549658295306,-0.109200803874232,-0.893529336353572,0.135607438902464,0.306528426076659,0.0491859484053754,-0.738917887981054,-0.922093638102337,0.833221901399776,1.24898605794707,-0.0991090321239501,-0.059717897188701,0.47657858785775,-0.505849900518088,-0.469828643323841,-0.219828680288906,-0.0591749763339625,-0.152976395789979,-0.432742239749359,-0.0436158294592753,0.0907803431860619,-0.886150268374892,0.153257823356526,0.260914742646275,-0.0033717152006673,54.99,0
90707.0,-0.255455218100431,-4.46764082977476,-1.79510082622227,0.295299689405747,-2.03057668267517,-0.114797490303587,0.611982848206171,-0.262286121672625,2.78785697801293,-1.0620396912458,1.34344111028078,-2.57054090656766,-0.0901164172161835,2.22891680473632,0.136982958067158,0.74817168695444,0.0084113625723454,1.445102682349,-0.0874717138279152,2.08814681691989,0.750651899696932,-0.230518594884035,-0.876947570665953,-0.320853000022109,-0.854518023442746,0.547668669564538,-0.305753624827548,0.129714820991278,1190.0,0
56522.0,0.946740379047276,-0.684428040070551,0.0750620041052619,-0.951736026850548,0.0008316277964974,1.24148642525664,-0.453546126540463,0.579618544856808,1.34401040487757,-1.07995612332976,1.98023331219237,1.36847306377598,-1.33556837879836,0.579548963533781,0.919219734196511,-2.04521548256003,1.2251585299362,-1.73815884275585,-0.326047702212675,-0.220983835529189,-0.0029542383783673,0.221293437294165,0.0227008862558767,-1.01294357223421,0.300069429902855,-0.505117953221051,0.100422582802481,0.0017968255600991,57.19,0
65120.0,1.14793724263417,0.228771238214643,0.34681232555354,1.14422537390272,-0.159220269029226,-0.538802652281137,0.207549652015106,-0.168667531567591,-0.0647377987527925,-0.0158585424419609,-0.670488885669079,0.384731316414997,0.650895528834047,0.214198567301629,0.983664848917619,0.426488733735276,-0.704024993016908,-0.320880866008819,-0.129817440975246,0.0214157178145971,-0.314707275745542,-1.03512881194898,0.0502714131512888,-0.165571739624138,0.33590811563669,-0.689177830399082,0.0165339725052159,0.0379255436968718,60.0,0
50496.0,-0.606097484821472,0.85726073060527,1.61046192413606,1.1975803316296,0.348393215891244,0.493555121822952,0.782100083455707,0.108018324059635,-0.536887977393986,-0.456849449711715,-1.05080393407025,-0.130927457453588,-0.168426818237162,0.0329092769218901,0.364411034586198,-1.06122262297355,0.505262238064041,-0.483461994204227,1.00421065466359,0.150476537993154,-0.0468569318695303,-0.0038815041020565,-0.27659703424188,-0.417394254628876,0.533114990158079,-0.101529147518036,0.0885396452369271,0.0713638554100967,53.25,0
51796.0,1.25364836888699,-0.501206709916265,0.990728954884651,-1.18112160518168,-1.50364714666766,-1.11499423058755,-0.659762723351632,-0.0821438665078673,1.91515339534235,-1.15882248697579,-0.104276508983952,0.852527173323576,0.0252213702646886,-0.22012165673023,1.30327438612022,-0.5200304870168,0.0398447007984711,0.0826553164667074,0.552376414106692,-0.0964204166259868,0.133782138830741,0.662137567922485,-0.0627623708711861,0.787195479108055,0.444006799210288,0.0944288655133928,0.0467274388988417,0.0262437036688982,1.0,0
171185.0,0.0673622903009332,1.2509731377039,-1.1613530875543,-0.21775169408648,0.705887806211607,-1.04787927030592,0.649919897073329,0.139842668557395,-0.224065692715398,-1.21947819084475,-1.24922050941352,-0.298743466467387,0.228874081599464,-0.660058410085257,0.690985987273316,0.396856123388143,0.426543458596068,0.990755506408316,0.05360137984074,-0.201133599928689,0.295033197599956,0.869430708044874,-0.225344188231539,-0.725851597132376,-0.245862581338191,-0.112688063513395,-0.0010294254554628,0.0342398415486651,6.75,0
124063.0,2.04803073409082,0.623411777994253,-2.35601720492755,0.776170893105924,0.564890981177019,-1.80688160576738,0.407989544275582,-0.438554478150877,0.437368875839733,-1.2128265166714,0.28377510822636,0.018320116412214,0.440484471132281,-2.62590007440852,1.01880275069468,0.74686166814007,1.74651997740519,1.21060539991499,-0.704894730743806,-0.124442776500427,0.103376697723641,0.524710739516441,-0.0520010068409315,-0.155447592412917,0.272479788070371,-0.104738403246812,0.0231611618309719,0.0089277187393438,1.0,0
166950.0,-0.394843517736372,0.96697597927866,0.048147690774327,-0.258579455532236,0.313199785148883,-1.10964377853891,0.633444160228858,0.148357431551415,-0.510601488878435,-0.728972811813939,-1.09512801033745,0.425626967822093,0.495484742719917,0.475859690864365,-0.260790569326049,-0.208431902703456,-0.0989600187721709,-0.628131402752514,0.506238192658056,-0.147201777956119,-0.0934374550364209,-0.335486779768171,0.138970190124421,-0.0051269256365615,-0.992663026932328,0.139087612504076,0.044933494107455,0.12871008944523,4.49,0
66856.0,-0.38578553170202,-0.775208720718892,2.55784097919479,-1.62672473076672,-1.77278493208275,-0.483265193081829,-0.913807252077184,0.121462555476996,-1.61391865822106,0.779924148287145,-0.880424681285185,-1.19670685290314,-0.286954322876345,-0.90261658474572,-0.407189342070511,-0.681663019110862,0.909439348802804,0.217624541479606,-0.0014601347042785,-0.230642724778936,-0.109415218443856,0.11090424654286,0.0367114235566529,0.6890732184702,-0.329436395623213,-0.261468262452003,0.160090475478795,0.137699671152334,32.0,0
38958.0,-2.09089563130921,1.44375741565926,1.2141772644463,0.14829497239643,-1.24415990926285,-0.190354530758778,0.562739151495042,0.727264072670974,-0.972634751391433,-0.803701448432079,1.02931014000249,0.906470530583548,-0.0392747042905679,0.797207164795459,-0.208046145582204,0.946039704294214,-0.651209602202116,0.477595948421309,-0.758697315396407,-0.507535776400441,0.11452069089479,-0.0641672676033685,-0.278039616977437,0.516173071935073,0.351606014070231,-0.625615871958831,-0.474534815851123,-0.170198668474073,150.0,0
46955.0,-1.23391936593775,-1.00736688071192,0.849745566998905,0.0414485737769763,2.29042265658881,1.54181488135189,0.0864490569065566,0.647949480134582,0.164118964428954,-0.485118253580961,0.688516834127657,0.214161656731366,-1.67728314964143,0.242707672169905,-0.531746280031359,-0.93118476740035,0.202258679820445,-1.45254946449916,-1.92318701823891,0.0945054326569106,0.137447314333246,0.258399484260627,0.24193971292966,-1.94016628348031,0.0096621715642106,-0.453429396191046,-0.161244921328229,-0.232821119437348,96.6,0
67382.0,0.896175168197314,-0.156826804234517,0.39262717282401,1.29690127474275,-0.272419698622181,-0.16287258751783,0.25953113924503,-0.10180431505479,0.0945374960125753,-0.249947314780944,-0.162096334015934,1.12016006552649,1.11952438180921,-0.0556420236056994,0.361486454490462,-0.487210263249922,0.0218660572054097,-1.02576132516715,-0.483409485890928,0.181283313464473,-0.0820307637232802,-0.345152837409243,-0.0908195310583643,0.104006795294007,0.447164826181207,-0.502986277168106,0.0267393267017603,0.0495805302368003,148.1,0
60750.0,-1.14470332929196,0.986126745166907,0.517553932900747,-1.84534896241002,0.0066999256638924,-0.36416169695771,2.51369718569889,-0.571189615761935,-0.73598900871839,-1.13611567347189,-1.0913052371061,0.033798791867965,0.95975429897478,-0.0859306870553463,-0.401924527673611,0.725096635439361,-1.16980449906412,-0.571165469499846,-1.07851364256029,-0.256001428386125,-0.0803174961481105,-0.201454301897744,-0.45915667499253,-0.354274072207171,0.839529124428901,0.859385136026561,-0.245773655564967,-0.0556963388050013,237.9,0
130479.0,1.97520497263387,0.148312005019332,-1.51727185695683,0.526170524987357,0.13735393294078,-1.1564427200016,0.201101692384596,-0.194659579665799,0.464712233847839,-0.429684112674195,1.36234208933703,0.925889148745469,-0.366770385625492,-0.64550076178177,-0.387438757610007,0.22846051513519,0.443179033075803,0.368363310556378,0.250239582135084,-0.208092379787643,-0.264159734421992,-0.648645914630367,0.270036363544869,-0.0671204615528145,-0.166545199460422,-0.608460332930127,-0.0018050469450313,-0.0308182152814333,9.99,0
143488.0,-0.060893715537577,0.820777362544349,0.0131037377723362,-0.767979924294623,0.758138033430121,-0.716198812535343,0.953711936977232,-0.159298896436173,0.0679207261642122,-0.584072093611813,-1.11656672238148,-0.751717818076971,-1.2285854272675,0.566716671265908,0.55701256037128,-0.178290900414193,-0.526482835681272,0.183182313755301,-0.418820764490228,-0.255155049876812,0.312592374873141,0.84135367483699,-0.278118990119945,0.672149742849636,0.112012397336642,-0.191768002825572,-0.0944090979228077,0.044260933552999,0.89,0
80957.0,-1.60021092286163,-0.612737567529861,3.10687021822844,3.30434102981744,1.32969978587367,2.68334565674877,-1.38664022518902,1.20610578224169,-0.463392916984008,0.214113161012442,1.20221034055995,1.49105081405152,0.142867332238038,-0.660089534063077,-1.0708760484904,-2.08114334016816,1.88409311641386,-1.83509440178419,0.405904254940227,0.355918324341143,0.0360824813374688,0.300821714466893,0.14100943913033,-0.974418712496291,-0.163857692433172,0.33457399785625,0.171194048754623,0.0971132033976711,16.7,0
141856.0,1.6582539222395,-0.89500536391332,-0.442486127783158,1.70967301264614,-0.65112086313555,0.421686582081846,-0.549473397460113,0.149613706656851,1.6872807970646,-0.0614081746619808,-1.82140400823738,0.190381302595983,-0.80238198141864,-0.464002779016097,-1.25229443492381,-0.446967555202602,-0.0279404737202071,0.166487931407476,-0.186626332663754,-0.0129376613319068,0.314271816287287,1.01880554674673,-0.139592531948486,0.772219424612464,0.243911348938963,-0.335424291890026,0.0382912283334741,-0.009704729962645,150.0,0
61649.0,-0.335276235114878,1.00633614691304,1.01124684142844,-0.207709750856934,0.351150148119037,-0.285328166237773,0.53852085700326,0.163478814830469,-0.486260942415642,-0.317731204835984,0.735663516140572,-0.0430715208399974,-0.647015098483581,-0.114705697669662,0.331438598710671,0.816897339018097,-0.446478049485536,0.679047437014407,0.463151657011177,0.0946346709367059,-0.266811759435479,-0.768884591407985,-0.103985786721831,-0.430189524189787,-0.12625079206994,0.0997704051623037,0.235886965085907,0.0793784050856845,2.69,0
111100.0,1.91816778947985,0.210352254581389,-1.11381114618402,0.927490700954836,-0.303464888368936,-1.78478324517999,0.126476244543797,-0.465551141392412,2.16148212698884,-1.29222122374629,1.39528166425061,-1.64236904741335,1.86919676772846,-0.204504069369498,-0.976320739726952,-0.288635837031167,2.22059061971675,-0.0055064999448528,-0.448184682435652,-0.175912897458799,-0.326712450631316,-0.451939281421264,0.280742267183623,0.758042153837985,-0.196296618321889,-0.188662664461887,-0.0310551673962182,-0.0104291000187851,31.61,0
