Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
14488.0,-1.10253895751981,-0.300842467301268,1.6895520465039,2.03535140910701,0.408255548208304,-0.0064521123868693,-1.12049908831416,0.0660545601349793,1.83191386649488,0.332472669791539,1.45805160836714,-1.88793863466943,1.39934991146366,1.24938215451959,-0.52333514896308,-0.33975967921446,0.641913934421573,1.14994478446069,1.78396559346863,-0.619999296937562,-0.134786080720329,0.487382067562207,-0.347841862002918,0.0061697501554965,-1.52815116684038,-0.44525669433871,0.258996980507152,0.143692246724036,47.32
83065.0,1.30237796508637,-0.606529308236609,-0.681986192919261,-1.90460339622212,1.32662310684685,3.43631244725031,-1.14512682747431,0.959147262092341,1.67130156362918,-1.02294602983554,-0.191422972651615,0.631027341487108,0.0319072703534055,-0.0314253812628428,1.44662697638966,-0.121820378583087,-0.651405237009102,0.617970476528782,0.927600044556072,0.0057566554189328,-0.0642082814806287,-0.0805870774450856,-0.0729910792746877,1.01813597043583,0.663574772480488,-0.671322844293718,0.0968009452278396,0.0286968782920849,1.0
93860.0,-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995,188.52
39378.0,-0.973942840632594,1.17106422751774,0.907219236590858,1.350711452422,0.251160080449764,-0.0156346235093623,0.608003584469896,0.431913541170185,-1.70297520423052,-0.207561550883904,1.48184460603511,0.867046744440533,0.331294162718385,1.07068154400518,0.963520268559955,-0.945655747716865,0.532456094460463,0.0793622688679395,1.51081478116542,0.215935766204038,0.240438435790267,0.48830224483649,-0.226887270948311,0.0482132107194501,0.498952373808354,-0.001600611928495,-0.0452871383337728,-0.0279638668166282,55.63
72126.0,1.15244155996086,0.0473885453109505,1.30747703827796,1.33261865871729,-0.883447905671839,-0.17366849243625,-0.484410890159194,0.0282295697058575,0.724316703553419,-0.234497027214502,-0.601401554792022,1.06951638832719,1.13751951520659,-0.57922139281625,0.0572711966443752,0.0261043200113713,-0.310983525026185,-0.197993832265539,-0.219230331970302,-0.0620093783722491,-0.0493218166772335,0.116819396674814,-0.0179557378424377,0.426276440071253,0.452056439229833,-0.413030890177532,0.0795728458851597,0.0408229578450051,9.99
41584.0,1.00499694865116,-0.30346470025781,0.260844827648822,0.696737230705413,-0.544736950003154,-0.50267861985861,-0.002984681645198,-0.0215446231050223,0.299744755909007,-0.0955985010876101,-0.330357635031892,-0.417117780719525,-1.20292243318642,0.561919012271567,1.43991267912432,0.025463548378941,-0.0489030066035556,-0.514296061874685,-0.634038175034279,0.0053833009065134,0.0853066746403943,0.0056213861601037,-0.0935179952201033,0.0801152563432402,0.299916082796531,0.403196221707687,-0.0444446530424757,0.0261969795025604,113.62
59841.0,1.32012527670363,-0.665264354949938,0.0459403018059499,-0.664810826826985,-0.742951061158083,-0.339117102297416,-0.538816812737252,0.0687267736759062,-0.801767660719652,0.7454067345256,1.17863234709908,-0.489192431740908,-1.55243356833173,0.316576200171655,-0.520691308786741,0.497674352650821,0.73244703280195,-1.43720971320222,0.752975307712736,-0.0496333966187668,0.218575118325344,0.593415152317883,-0.13857532322472,0.0303916135839002,0.633261406324205,-0.0486403973511733,-0.0078346121122932,-0.0112472834699787,20.0
60897.0,-11.7410571918834,-7.0937114041237,-2.01429885448211,1.3798151193185,-1.69934947609037,0.879000625040038,1.64281443030873,-0.531661060896866,2.78306081635566,1.86179938936308,1.65835397722999,1.07587409601337,0.139669960615731,-1.28952104452568,0.248594512255783,0.728645080168774,-0.147576659845428,-1.40812237317097,0.0130264955533674,-4.49752669290744,-1.74277999336845,-0.24011298443867,-1.51135563313196,0.102744250438721,0.0839390116391965,0.555228251368864,-3.87846533530885,2.7577989141404,120.0
76257.0,-0.772120023010047,0.822636534832242,1.5540747256209,-0.362286384559736,0.59595810554949,0.107442823357118,0.909838873784694,-0.24512481363374,-0.0711106233894929,0.661056464054749,1.45008027618296,0.459256178238218,-0.0347222951486025,-0.1824712077468,0.521404305591542,0.0137383441521576,-0.713479263253716,-0.283801400184031,0.0560135759941182,0.297726701779065,-0.304846688168614,-0.40375160480042,-0.12900175844535,-0.323927582337769,-0.267344772225681,0.0408524279556677,-0.0488984203657521,-0.275368452401097,30.99
45575.0,1.09902522611895,-0.312005341257947,0.839617505053802,0.0170072439342836,-0.873734539864982,-0.218167282184238,-0.546135024378294,0.217963575822161,0.30235761034821,-0.028864797985234,1.68728638585203,0.524508599923266,-0.972179764520703,0.491819689269725,0.962802691954336,0.466714740503529,-0.277524227953934,-0.247714175825458,-0.224881013788155,-0.0885026216147565,-0.0556814355734099,-0.286742956810591,0.167360725316113,0.248008928384423,-0.159002526793241,0.820588299146206,-0.0581801903567454,0.0072072789679859,35.35
157795.0,-1.09524449799202,-2.08486258833577,-1.61282104198312,-1.65028590912733,-0.69943692831602,0.513547047736151,2.73329184994019,-0.284772443308236,-1.5750877294259,-0.246401417558659,-0.181472804964862,-1.02655085763717,-0.94510976484046,0.371276828671496,-1.75649263483503,0.854378647728466,-0.0874402403379363,-0.579409792095228,1.06566347983326,1.50284547037691,0.750287653327273,0.839512686258899,1.44625649225825,0.0320225941007407,-0.263077226122788,-0.259622976586242,-0.0652480312764561,0.265176912943714,675.0
154374.0,-1.31953454025324,-1.37351038980346,1.66833698160135,-2.57865289533271,-1.17755693959804,-0.132666048731539,-1.91932291488148,-2.64718867945927,-1.18133240218951,0.284247378204827,-1.73882402076761,-1.88493591447693,-1.59066401156442,-0.511995415001641,-0.450306781579714,0.311292525903593,0.131205397174089,0.643760442359924,-1.04386969067392,0.0350060285225449,-1.46746149898783,0.571146378208838,0.685591986344602,-0.131868735980649,-0.540714022007407,-0.372505896809954,0.121002596615657,-0.115229655394186,59.78
122034.0,2.27023453002636,-0.265194544198841,-2.52037990549731,-0.528174184685659,0.517392192805928,-1.35430355233641,0.61054624480633,-0.667739567811933,-1.32045914198361,1.00479121110134,-0.916040306135043,0.26441876478992,1.07548931493274,0.466798306026006,-0.452667726603083,-2.29155686097482,0.0845502055585216,0.529469439784685,-0.634925307043534,-0.542371925642907,-0.102396512569083,0.36367467214904,-0.0771590755051446,0.808859429121769,0.566861453423834,0.984436558997132,-0.120271255829539,-0.0832786625277407,10.0
41694.0,1.26439552674941,-0.0679960114481918,-0.589832845931017,-0.42613246160896,0.255629982141463,-0.426491437021354,0.299311402588887,-0.126415185637628,-0.172398158249203,-0.0209631101308788,0.433097893249654,0.330712865812358,-0.332816345646569,0.70060457350735,0.269392892688342,0.552867945285637,-0.795264026576915,-0.0599607126978934,1.06420672032991,0.0403586354208135,-0.385411789711904,-1.30283854307013,-0.043288397001857,-0.822449014145,0.297202385117914,0.788023753919307,-0.126869366249486,-0.0160574458187318,53.9
152036.0,-4.32060921481281,3.19993870654465,-5.79973605389345,6.50233023566696,0.378479252807864,-1.94824637096657,-2.16785950480668,-0.728206711605414,-1.97723831745674,-3.47341070390428,4.56919375212135,-9.32115263136084,-1.59251765115386,-14.2668362798028,0.467776602458787,-4.06620855488173,-6.62696817708246,-1.43715841938037,-0.215409738450978,-0.263686068021973,0.47666042483552,0.434278328284482,-0.13693991841301,-0.620071695417129,0.642530576414265,0.28071734804164,-2.64910674899003,0.533640939848599,1.0
83027.0,-0.995324780361842,1.19480723527007,1.24256221552368,-0.16332370488564,-0.264483409977021,-0.647471633696337,0.38412471578521,0.331700994790763,-0.38317913795906,0.172185563447602,1.15559588622652,0.380530769580722,-0.654737133913601,0.506435926411667,0.231318050077612,0.449803844168719,-0.552139219139235,0.216973854050666,0.277200886487145,0.158074374436125,-0.22422063365905,-0.549990963170454,-0.0201890693697171,0.29124673546798,-0.20151267311185,0.0342097646032593,0.0894830194508485,-0.135951605115669,11.99
14472.0,1.18849570327072,-0.188308775652989,0.703471180182526,0.0919731877982158,-0.53498292818399,0.118450573202481,-0.713938717931878,0.176942052187451,1.68645020251609,-0.356603444022403,2.05310227727122,-2.37127856555292,0.484216439138318,1.92992599787686,0.293427016577525,0.545738831993043,0.274249164877865,0.462974564669977,-0.338873420736899,-0.177479696062276,-0.025103061870805,0.133514886857478,-0.020769892324562,-0.313189548562504,0.106512807901194,1.06782639082274,-0.0849035238815349,-0.0142164648180831,12.95
62267.0,-0.524644711704365,0.939884800464863,-0.514706188290515,0.493439792310409,1.51527342076874,5.27717703968728,-3.02404972166581,-4.13045759738343,-0.202492313090629,-1.28955388327804,-1.014527274295,0.736741918559345,-0.709035041472406,0.622979655621997,-0.648550436259459,-0.1222549064623,0.159146131575337,0.189165442774269,0.728965589037017,1.34528235764959,-2.66770247984426,0.51850920886987,-0.0168388888466288,1.00825961295036,0.963935174792111,-0.166563326460005,0.12459211587975,0.280230017650519,17.0
41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19
118473.0,-1.14943124450624,1.66533529287781,-3.11037981725024,-2.20193695978947,2.89636329943363,2.607020224998,0.329522507037638,1.48655420671465,-0.508440683758177,-0.287002955719597,-0.396975402305794,0.221340617840951,-0.348292848120089,1.41607783399039,0.19350432454573,-0.537092487605723,-0.165091908712005,-0.459387518528761,-0.32765344949718,0.023598332606786,0.265092448229878,0.73553036630982,-0.0690593759976153,0.745107902648998,-0.119187976628956,0.12393825912129,0.378451381458196,0.255526067087068,1.0
19897.0,-0.143811468266235,0.182147210975802,1.70098581057218,-1.08859937407377,-0.246653460349841,-0.0729666427418492,0.14400893066374,-0.290082168686838,0.193331951910439,0.164714729952503,1.78359772470691,-2.41844215699107,2.0165578204181,0.693227408775778,-2.12457793312159,0.638110545928556,0.917622459043126,-0.820296538158854,1.29419953145043,0.148551219024234,-0.104423095849432,0.127153025059973,-0.253020470264309,-0.0123273842636419,0.0895823020551327,-0.36247823917197,-0.277359637552596,-0.230835278428801,20.0
12597.0,-2.58961719821269,7.01671438495857,-13.7054072869097,10.3432280604117,-2.95446103475574,-3.05511578527804,-9.3012886151434,3.34957336071614,-5.65421202641103,-11.853866972601,11.6692047358121,-17.2286622386187,0.0555715664836118,-18.4937733551053,-0.304172113519045,-10.6294973901353,-14.4412111342765,-5.10548646597228,1.2702262705049,1.48885519236896,1.88773772551451,0.333998184533223,0.28765904061745,-1.18640640906644,-0.690272670076388,0.631703772210546,1.93422076005943,0.789687172212655,1.0
130202.0,2.05987777809469,0.099158232501214,-1.68029909872385,0.439195062728984,0.334404153318625,-0.868260482031787,0.121377853299485,-0.173930428289042,0.599861894020511,-0.364508548169126,-0.561331271093317,-0.2020547830294,-0.707690597865232,-0.683638105015761,0.328109775618736,0.265572272023122,0.607010289880053,-0.335220157016481,-0.0492579543022163,-0.214389673055864,-0.361479835843577,-0.964996627938039,0.367600834716176,0.558515705148826,-0.310987025857903,0.173513447649887,-0.064223709733752,-0.0317533187888395,1.29
29531.0,-1.06067628419757,2.60857946990866,-2.97167900258071,4.36008935234848,3.73885304346426,-2.72839507263672,1.98761635466291,-0.357344707416169,-2.75753451251209,-2.33593332652232,2.11151686706104,-2.59194964968951,-1.9505893546741,-7.31157981735935,0.0777527657738322,2.29060783198994,6.50927165018434,2.56997142628646,-3.28615008214787,-0.0890615369649179,-0.0631678773494982,-0.207385284031508,-0.183260817119722,-0.103679373403096,0.896178353364318,0.407386872028391,-0.130918311231478,0.192177382137495,0.68
68249.0,-2.0819592216074,-0.816629548944341,0.180804028294187,-1.77540867614384,0.770376185138538,0.0767628204254215,-0.0299036089281985,0.574777724389638,-1.46740877464431,0.0892387190632081,-0.398104780093547,0.169512686903201,0.280647727214577,0.239942040876704,-1.04005978586664,-1.12512011407823,-0.316069842936116,1.23057179012333,-0.629941227923911,-0.578440651303222,-0.432481257037426,-0.543655729709579,0.567752699559099,-1.32453893711337,0.521459883396751,1.07025400551241,0.125840794667039,-0.069978013304324,64.99
2002.0,-1.5863782061027,1.57449476971608,0.857851037369253,-0.584066395627992,-0.0150412210298877,-0.333121306116946,0.397236925547095,-2.55686633055885,-0.218416909848347,-0.335940145088403,-0.17939951967449,-0.0339015733370285,-0.825083308170987,0.434396878793802,0.303318764616827,-0.133817929437223,-0.0055109649695794,-0.866246600621451,-1.31077233005092,-0.868661823783189,2.37437984677141,-0.554125487981641,0.221797797266188,0.369146232126534,-0.111907184233959,0.162693167501212,-0.0521764732332847,0.1164732230144,49.9
163632.0,0.124060996200916,1.02544373056539,-0.298769900201263,-0.539988365321322,0.98172724894702,-0.642383608050603,1.08961200441228,-0.243904562718284,-0.197675236022436,-0.332177879757382,-0.819008141086938,0.499957743713168,1.19423926640125,0.177899850834161,0.429784239660913,-0.49157191258955,-0.55413470465653,0.0073359208285,0.0186356753547208,0.0790819981061746,0.374104226921925,1.37981386065888,-0.121767049647232,0.673432584711101,-0.730732891293461,-0.247201007431766,0.51614109588758,0.329817934146954,2.99
