Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
46164.0,-0.438604366977599,0.262266544264673,1.22379995893111,-1.42520707098035,0.0609800973866804,-1.0390477877445,0.890409939806691,-0.741313029937038,-1.47280184464514,1.17795577311171,1.65954010223179,-0.487756256679749,-0.350874847563113,-0.266649870065202,-0.386691222851612,0.575792920328563,0.0308316748617393,-1.05185888605958,1.04720197322901,0.134925976492579,0.253351092999149,0.869723687058098,-0.282406054796958,0.565372540751817,0.201438812578654,-0.24503432004563,-0.698065250470856,-0.403382075021722,12.0
20642.0,1.29109583589922,-0.226628215152067,0.708385756400512,-0.719236307363327,-0.659099195291327,-0.273756517008185,-0.612041581180643,-0.11148848771672,3.03225757230087,-1.47896497254114,-0.0944031017791834,-1.58402248485821,2.60925006204996,1.06620843549088,0.502724580328699,-0.26614555287582,0.233377414234442,0.631159087266394,0.660224025297645,-0.0670547086754035,-0.20230356445537,-0.0609953064307523,-0.146459483241334,-0.468475063918799,0.614721186859254,-0.677037497079384,0.0696351529731263,0.0238924378348033,10.6
58746.0,0.836846235846876,-1.43867007345008,0.49967251676101,-0.551059393991607,-1.08865373315419,0.609127250918506,-0.762926049353051,0.251782739437189,-0.685785035473291,0.503291263302201,1.67805486458185,0.529862011327818,0.267325216835341,-0.246252564612002,-0.0563052997280686,0.573396244745917,0.738510581649944,-1.74761833948439,0.132513590651577,0.459654806206997,0.405802263128616,0.778601932113522,-0.215764291658516,-0.232609357533866,0.258817864056762,-0.122795801157288,0.0177264585037577,0.0397876293565731,224.88
165713.0,-2.25143661972084,-0.769668933657511,0.674539331233952,-0.892419008955318,0.779051189677528,-0.34474712207429,0.300498963541306,-0.253465439345828,1.94180204929314,1.18870345592928,0.670862697581876,0.184674200776873,-0.870967409622113,-0.777177091980852,-0.342519256988446,0.20941949983382,-1.14876336514357,0.759526402595907,0.0355306093531829,-0.375422245720991,-0.163159888760987,1.26178092848289,0.912848684776906,0.775794664087624,-0.564073354098941,-0.0834283571360114,0.372784426808136,0.303952954117838,0.72
64858.0,-0.771099271877395,1.06694498820455,1.66612874845014,0.0761611179906021,-0.347219631833883,-1.28398297094332,0.635849532631523,-0.0588249208540155,-0.155837541434745,0.0169724193962417,0.0146313879212777,-0.130422088209204,-0.562335608862969,0.203470428196075,0.887018075155339,0.0495532780582966,-0.181545448903001,-0.476882019944583,-0.206339666635884,0.169548358024613,-0.233120154221703,-0.555484141614471,0.135580685020221,0.879626108414592,-0.211342079766051,0.0474865104921912,0.375342327202832,0.18672836106993,4.49
27864.0,-0.106172123447135,0.921551234395363,1.5483041190734,1.27573547292354,-0.0178979083658334,0.253203352426213,0.333785861492021,0.0019718373924163,-0.507993045545243,-0.0417677798573577,-1.10013491735895,-0.141703665040924,0.986814165923854,-0.0271822143355463,1.91354462209019,-0.132911335417848,-0.322844626637737,0.788603830273828,1.51664334805315,0.256568332666913,0.219090268277298,0.739307474548024,-0.225168220669002,-0.407846556993298,-0.259046626044497,-0.0778533866376494,0.210453354936354,0.16236959612273,30.24
119625.0,-1.71415142669576,2.23664828911051,0.212919050625177,-0.592087993117743,0.859413386535113,0.525303753721962,-0.212788870671612,-4.51014642626194,-0.278279591390566,-0.596288097827759,-0.837991055297629,0.643008603775475,0.405874467961879,0.400291493881609,0.338759304508247,-0.964684169505365,0.14651911729709,-0.340123804456742,0.864847141443134,0.719826036931893,0.0292893517920212,-0.346897878076018,-0.0433052387302412,0.477080199298749,0.976685178302863,-0.502012419655287,0.27390872483327,0.0135635951002359,3.05
68695.0,-1.31371844985944,-0.46263134049408,2.20565207097211,0.595665657796832,1.63996519403856,1.17438886416534,-0.280100153611119,0.443844308662119,-0.0591190285702697,-0.512007379611062,0.259995322245263,0.680223860362875,0.305810149762054,-0.398083335945468,0.955648254039609,-2.11237151789379,1.47611759798578,-2.30494341092784,-0.461958693810165,0.293541448160444,0.105069680393707,0.568931770216967,-0.0674082790263725,-0.877824505691941,0.0958406326808854,0.642813627802235,-0.0811873428358555,-0.150532697114672,10.75
51028.0,-0.313391709729699,0.95894347381095,0.156169892304839,-0.741782447597075,1.02602061362957,0.0369185864610359,0.682575451754141,0.0875354259689192,0.0762280849751748,-0.489933949924537,-1.48694481737538,-0.561500304440694,-0.0761133759642342,-0.443499005931175,0.669489215723422,0.761130939662167,-0.563130746710841,-0.15359439030475,-0.722587437453693,-0.0724228928206455,-0.202347253120535,-0.514263597842118,0.0832990191387833,-1.39643411138367,-1.13548489803098,-0.139981102380991,0.321325068188974,0.283820739784052,8.99
160450.0,0.0134752103667968,-0.013389233887684,-0.481293088859002,-2.57091829451039,0.661262018444236,-0.532810561967461,0.384005294934124,0.0093156717912827,-1.09733511899335,0.475062798264947,0.0459453378918381,-1.01620262178021,-1.00292170664752,0.263931408387344,-1.07481050450597,1.48800715233668,-0.626208853206788,-0.362982070843455,0.144038493148874,0.0767135634969185,0.559232772933414,1.53400160272508,-0.139059053338569,0.211902097453943,-0.67610044660137,-0.225662301849351,0.4361122827594,0.295480099534365,15.0
